addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3
경기도 이천시 백사면 이여로341번길 1-1,,31,A05,A0502,A05020900,2773708,39,20211112181234,http://tong.visitkorea.or.kr/cms/resource/84/2773784_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/2773784_image3_1.jpg,Type3,127.4753688660,37.3252689860,6,20250724135624,26,,이여로제빵소,17310,41,500,FD,FD05,FD050100
경기도 안산시 단원구 대선로 87 (대부북동),,31,A05,A0502,A05020400,2874623,39,20221025132845,http://tong.visitkorea.or.kr/cms/resource/33/2874533_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/33/2874533_image3_1.JPG,Type3,126.5699499971,37.2638876986,6,20250613094505,15,,이영화교동짬뽕 본점,15640,41,273,FD,FD02,FD020100
경기도 하남시 미사동로40번길 74 (미사동),,31,A05,A0502,A05020900,2902409,39,20221108180008,http://tong.visitkorea.or.kr/cms/resource/91/2902391_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2902391_image3_1.jpg,Type3,127.2034866051,37.5679136978,6,20250821111732,30,,이옥진 시인마을 제빵소,12900,41,450,FD,FD05,FD050100
경기도 성남시 분당구 문정로148번길 9 (율동),,31,A05,A0502,A05020100,2858594,39,20220922135040,http://tong.visitkorea.or.kr/cms/resource/81/2858581_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/81/2858581_image3_1.JPG,Type3,127.1514271328,37.3835896983,6,20250521090305,12,,이원희맛집 직화쌈밥,13576,41,135,FD,FD01,FD010100
경기도 안산시 상록구 일동,555,31,A02,A0201,A02010700,127195,12,20020510090000,http://tong.visitkorea.or.kr/cms/resource/40/3536740_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/40/3536740_image3_1.jpeg,Type3,126.8599999460,37.3161700827,6,20250914130642,15,,이익선생묘,15321,41,271,HS,HS01,HS010800
경기도 군포시 번영로 504 (산본동),2층,,,,,3305802,38,20240202150913,https://tong.visitkorea.or.kr/cms/resource/86/4023086_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/86/4023086_image3_1.jpg,Type3,126.933175158373,37.3581051591978,6,20260327092150,,,이자녹스 뉴코아아울렛 산본점,15862,41,410,SH,SH04,SH040300
경기도 김포시 고촌읍 아라육로152번길 100,1층,,,,,2931608,38,20221031143550,https://tong.visitkorea.or.kr/cms/resource/58/4020958_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/58/4020958_image3_1.jpg,Type3,126.785233626536,37.5972368549658,6,20260319094959,,,이자벨마랑 현대프리미엄아울렛 김포점,10135,41,570,SH,SH04,SH040300
경기도 양평군 지평면 초천길 83-22,,,,,,2755486,14,20211012191451,https://tong.visitkorea.or.kr/cms/resource/42/3505342_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/42/3505342_image3_1.jpg,Type1,127.66783321686353,37.4594634401476,6,20260311100340,,,이재효갤러리,12542,41,830,VE,VE07,VE070600
경기도 가평군 상면 태봉리,산115-1,,,,,1200953,12,20110210215226,https://tong.visitkorea.or.kr/cms/resource/86/3520186_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/86/3520186_image3_1.jpg,Type1,127.3326,37.8043,6,20260318101005,,,이정구선생묘 및 삼세신도비,12442,41,820,HS,HS01,HS010800
경기도 가평군 청평면 북한강로 1921,,31,A05,A0502,A05020900,2765556,39,20211102004821,http://tong.visitkorea.or.kr/cms/resource/50/2766250_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/50/2766250_image2_1.png,Type3,127.3875635813,37.6892807284,6,20250415161155,1,,이정웅스페이스,12458,41,820,FD,FD05,FD050100
경기도 안양시 동안구 관악대로 181,,31,A05,A0502,A05020100,809037,39,20090924181108,,,,126.9441733054,37.3992036172,6,20250319110654,17,,이조성쑥돌밥설렁탕,13920,41,173,FD,FD01,FD010100
경기도 가평군 설악면 유명로 2110,,31,A03,A0302,A03021700,2741523,28,20210908192730,http://tong.visitkorea.or.kr/cms/resource/61/2741661_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2741661_image3_1.jpg,Type3,127.4602706705,37.6956035491,6,20250411151807,1,,이지캠핑장,12459,41,820,AC,AC05,AC050100
경기도 이천시 마장면 서이천로 648,,31,A05,A0502,A05020900,2875287,39,20221026094617,,,,127.4000242247,37.2790729596,6,20251023143000,26,,이진상회,17383,41,500,FD,FD05,FD050100
경기도 평택시 팽성읍 팽성대교길 111,,31,A05,A0502,A05020100,2670967,39,20200905011538,http://tong.visitkorea.or.kr/cms/resource/31/2671031_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2671031_image2_1.jpg,Type3,127.0405264528,36.9717797860,6,20250730102821,28,,이집고기,17973,41,220,FD,FD01,FD010100
경기도 양주시 장흥면 권율로 253,,31,A05,A0502,A05020100,2871544,39,20221020113221,http://tong.visitkorea.or.kr/cms/resource/27/2871527_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2871527_image3_1.jpg,Type3,126.9509048355,37.7359673724,6,20250623131852,18,,이집이좋겠네,11519,41,630,FD,FD01,FD010100
경기도 평택시 평택1로 105 (통복동),,31,A05,A0502,A05020100,2745568,39,20210915231337,http://tong.visitkorea.or.kr/cms/resource/72/2759072_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/72/2759072_image2_1.png,Type3,127.0891934579,37.0014300067,6,20250804142327,28,,이창진가마솥곰탕,17879,41,220,FD,FD01,FD010100
경기도 이천시 대월면 대월로667번길 359-3,(대월면),31,A02,A0203,A02030100,630652,12,20081001200415,http://tong.visitkorea.or.kr/cms/resource/92/3392192_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3392192_image3_1.jpg,Type3,127.4812828153,37.2068938906,6,20250325143948,26,,이천 도니울명품쌀 정보화마을,17401,41,500,EX,EX03,EX030300
경기도 이천시 백사면 원적로 910,(백사면) 부근,31,A01,A0102,A01020100,128927,12,20060418090000,http://tong.visitkorea.or.kr/cms/resource/74/3383574_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/3383574_image3_1.jpg,Type3,127.4754823063,37.3406005477,6,20250321140937,26,,이천 도립리 반룡송,17309,41,500,NA,NA03,NA030200
경기도 이천시 율면 금율로640번길 177,,31,A02,A0203,A02030100,128304,12,20050309090000,http://tong.visitkorea.or.kr/cms/resource/04/3541404_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/3541404_image3_1.jpg,Type1,127.5476365816,37.0587455286,6,20251023143000,26,,이천 부래미마을,17423,41,500,EX,EX03,EX030100
경기도 이천시 백사면 원적로775번길 17,,,,,,127978,12,20040225090000,https://tong.visitkorea.or.kr/cms/resource/94/3490694_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/94/3490694_image3_1.jpg,Type1,127.462247541742,37.3407110012255,6,20260305172101,,,이천 산수유마을,17309,41,500,EX,EX03,EX030300
경기도 이천시 백사면 원적로568번길 205-26,,,,,,793546,12,20090904023657,https://tong.visitkorea.or.kr/cms/resource/99/3392199_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/99/3392199_image3_1.jpg,Type3,127.460364988425,37.3199773730712,6,20260417145414,,,이천 신대리 백송,17310,41,500,NA,NA03,NA030200
경기도 이천시 마장면 덕평로 816-40,,31,A05,A0502,A05020100,2843572,39,20220824153430,http://tong.visitkorea.or.kr/cms/resource/45/2843545_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2843545_image3_1.jpg,Type3,127.3687534022,37.2315612198,6,20250724094709,26,,이천 엄지 장수촌,17389,41,500,FD,FD01,FD010100
경기도 이천시 대월면 대월로358번길 168-24,,31,A02,A0203,A02030100,128353,12,20050407090000,http://tong.visitkorea.or.kr/cms/resource/06/3392206_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/3392206_image3_1.jpg,Type3,127.5012619911,37.1919237611,6,20250325144455,26,,이천 자채방아마을,17402,41,500,EX,EX03,EX030100
경기도 이천시 모가면 공원로 48,,31,A02,A0202,A02020600,2763788,12,20211027232106,http://tong.visitkorea.or.kr/cms/resource/51/3559551_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/3559551_image3_1.jpg,Type1,127.4448702054,37.1798991253,6,20251031100321,26,,이천농업테마공원,17406,41,500,VE,VE02,VE020100
경기도 이천시 모가면 공원로 48,,31,B02,B0201,B02010700,3474179,32,20250210102222,,,,127.4448702054,37.1798991253,6,20250319181026,26,,이천농업테마공원 펜션,17406,41,500,AC,AC03,AC030100
경기도 이천시 모가면 공원로 48,,31,A03,A0302,A03021700,2741529,28,20210908193047,http://tong.visitkorea.or.kr/cms/resource/79/2741679_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/79/2741679_image2_1.JPG,Type3,127.4448702054,37.1798991253,6,20250730100931,26,,이천농업테마공원국민여가캠핑장,17406,41,500,AC,AC05,AC050100
경기도 이천시 신둔면 도자예술로5번길 109,"이천도자예술마을, 사기막골 도예촌",,,,,527710,15,20080402191632,https://tong.visitkorea.or.kr/cms/resource/09/4004509_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/09/4004509_image3_1.jpg,Type3,127.385684947776,37.2930976680779,6,20260408140143,,031-645-3683,이천도자기축제,17306,41,500,EV,EV01,EV010100
경기도 이천시 신둔면 도자예술로5번길 109,,,,,,2763775,12,20211027231536,https://tong.visitkorea.or.kr/cms/resource/82/4056982_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/82/4056982_image3_1.jpg,Type1,127.38568496349652,37.29309768198148,6,20260508094539,,,이천도자예술마을 (이천 예스파크),17306,41,500,VE,VE04,VE040200
경기도 이천시 신둔면 경충대로 3194,,31,A05,A0502,A05020100,2763766,39,20211027231245,http://tong.visitkorea.or.kr/cms/resource/34/2764134_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/34/2764134_image2_1.png,Type3,127.4009093377,37.3113470201,6,20250724101221,26,,이천돌솥밥,17303,41,500,FD,FD01,FD010100
경기도 이천시 경충대로2996번길 74 (사음동),,31,A05,A0502,A05020900,2840750,39,20220822154500,http://tong.visitkorea.or.kr/cms/resource/46/2840746_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2840746_image3_1.jpg,Type3,127.4094394802,37.2987347454,6,20250723113811,26,,이천막국수,17308,41,500,FD,FD05,FD050100
경기도 이천시 남천로 31 (중리동),,31,A02,A0206,A02060700,129708,14,20071106102628,http://tong.visitkorea.or.kr/cms/resource/28/3077228_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/3077228_image3_1.jpg,Type3,127.4408761195,37.2778099590,6,20250723100555,26,,이천문화원,17375,41,500,VE,VE09,VE090100
경기도 이천시 백사면 원적로775번길 12,이천산수유마을,,,,,527727,15,20080402202947,https://tong.visitkorea.or.kr/cms/resource/42/3485142_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/42/3485142_image3_1.jpg,Type3,127.463380771453,37.3404943816978,6,20260325093432,,031-631-2104,이천백사 산수유꽃축제,17309,41,500,EV,EV01,EV010200
경기도 이천시 백사면 원적로775번길 17,,31,B02,B0201,B02011600,2668524,32,20200824195823,,,,127.4623140477,37.3408280591,,20241127130504,26,,이천백사 산수유영농조합법인(이천산수유마을),17309,41,500,AC,AC03,AC030200
경기 가평군 상면 연하리,,,,,,1201060,12,20110210223915,https://tong.visitkorea.or.kr/cms/resource/43/3510843_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/43/3510843_image3_1.jpg,Type3,127.348089770535,37.7986531357921,6,20260312090840,,,이천보고가,12444,41,820,HS,HS01,HS010400
경기도 이천시 애련정로 67-16 (안흥동),,31,A02,A0202,A02020300,2764342,12,20211028183841,http://tong.visitkorea.or.kr/cms/resource/73/3058273_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/3058273_image3_1.jpg,Type3,127.4514918514,37.2768880365,6,20250707171749,26,,이천설봉온천랜드,17372,41,500,EX,EX05,EX050100
경기도 이천시 경충대로2697번길 172 (관고동),,,,,,3023991,14,20230906160240,https://tong.visitkorea.or.kr/cms/resource/65/3023965_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/65/3023965_image3_1.jpg,Type3,127.42732257839558,37.27489485805336,6,20260428151437,,,이천시립박물관,17379,41,500,VE,VE07,VE070300
경기도 이천시 경충대로2709번길 185 (관고동),,31,A02,A0206,A02060500,129762,14,20071106102855,http://tong.visitkorea.or.kr/cms/resource/45/3060445_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/3060445_image3_1.jpg,Type3,127.4245108763,37.2798094306,6,20250723104324,26,,이천시립월전미술관,17379,41,500,VE,VE07,VE070600
경기도 이천시 율면 임오산로 296,,31,A03,A0302,A03020700,2764316,28,20211028182748,http://tong.visitkorea.or.kr/cms/resource/65/2764365_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/65/2764365_image3_1.png,Type3,127.5664812552,37.0887424118,6,20250724110025,26,,이천실크밸리GC,17423,41,500,LS,LS01,LS010400
경기도 이천시 마장면 덕평로882번길 2-23,,,,,,2764348,39,20211028183935,https://tong.visitkorea.or.kr/cms/resource/15/4006215_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/15/4006215_image3_1.jpg,Type3,127.365891365624,37.2362538908824,6,20260127105627,,,이천쌀밥집,17389,41,500,FD,FD01,FD010100
경기도 이천시 부악로 40 (중리동),,31,A02,A0206,A02060600,1730519,14,20121009203541,http://tong.visitkorea.or.kr/cms/resource/50/3068850_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/3068850_image3_1.jpg,Type3,127.4357517447,37.2721271897,6,20250723090545,26,,이천아트홀,17379,41,500,VE,VE06,VE060100
경기도 이천시 애련정로136번길 84 (창전동),,31,A02,A0202,A02020700,2764307,12,20211028181640,http://tong.visitkorea.or.kr/cms/resource/57/3541457_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/3541457_image3_1.jpg,Type1,127.4538581620,37.2818680593,6,20251023143000,26,,이천온천공원,17362,41,500,VE,VE03,VE030100
,,31,C01,C0115,C01150001,1976475,25,20141217022104,http://tong.visitkorea.or.kr/cms/resource/97/1591097_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/1591097_image3_1.jpg,Type3,127.3905226266,37.2678240882,4,20230809162832,26,,이천의 등산여행 코스,,41,500,C01,C0115,C01150001
경기도 이천시 향교로 1 (창전동),,31,A02,A0201,A02010700,1954278,12,20141007184844,http://tong.visitkorea.or.kr/cms/resource/05/3046905_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/3046905_image3_1.jpg,Type3,127.4375095413,37.2853923541,6,20250723091134,26,,이천향교,17354,41,500,HS,HS01,HS010900
경기도 평택시 장안웃길 149 (이충동),,31,A02,A0202,A02020700,2741609,12,20210908225041,http://tong.visitkorea.or.kr/cms/resource/74/3541074_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/3541074_image3_1.jpg,Type1,127.0707266694,37.0661083220,6,20250923161725,28,,이충레포츠공원,17731,41,220,VE,VE03,VE030500
경기도 평택시 서정로 303 (이충동),,31,A02,A0202,A02020700,3010893,12,20230914151751,http://tong.visitkorea.or.kr/cms/resource/99/3003699_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/3003699_image3_1.jpg,Type3,127.0673797700,37.0653944550,6,20250731111835,28,,이충분수공원,17730,41,220,VE,VE03,VE030100
경기도 하남시 미사강변중앙로111번길 7,101호,31,A05,A0502,A05020900,2893913,39,20221102151011,http://tong.visitkorea.or.kr/cms/resource/95/2893895_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2893895_image3_1.jpg,Type3,127.1914908005,37.5565120273,6,20250113155950,30,,이퀄센세이션,12920,41,450,FD,FD05,FD050100
경기도 가평군 청평면 호반로 1063,,31,A02,A0202,A02020600,2721583,12,20210617014236,http://tong.visitkorea.or.kr/cms/resource/45/3352545_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/3352545_image3_1.jpg,Type3,127.4909256481,37.7150574078,6,20251027172251,1,,이탈리아마을 피노키오와 다빈치,12456,41,820,VE,VE02,VE020100
경기도 김포시 고촌읍 장차로5번길 14,,,,,,2815524,39,20220408104842,,,,126.769622428044,37.603288460227,6,20260313172743,,,이태리식당,10126,41,570,FD,FD02,FD020300
경기도 파주시 가람로21번길 51-10 (와동동),,31,A05,A0502,A05020200,2836110,39,20220811164950,http://tong.visitkorea.or.kr/cms/resource/02/2836102_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/2836102_image3_1.jpg,Type3,126.7514980573,37.7362748759,6,20250725153422,27,,이태리식당,10870,41,480,FD,FD02,FD020300
경기도 고양시 덕양구 호국로1283번길 27 (신원동),,31,A05,A0502,A05020900,2877083,39,20221027110836,http://tong.visitkorea.or.kr/cms/resource/65/2877065_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/65/2877065_image3_1.jpeg,Type3,126.8784269729,37.6787060721,6,20250626154813,2,,이태리한옥,10565,41,281,FD,FD05,FD050100
경기도 여주시 흥천면 이여로 990,,31,A05,A0502,A05020200,2835896,39,20220811145940,http://tong.visitkorea.or.kr/cms/resource/94/2835894_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2835894_image3_1.jpg,Type3,127.5192830988,37.3684453472,6,20250730102526,20,,이태리회관,12605,41,670,FD,FD02,FD020300
경기도 광주시 포돌이로 12-10 (탄벌동),,31,A05,A0502,A05020900,2894490,39,20221103094859,http://tong.visitkorea.or.kr/cms/resource/83/2894483_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/83/2894483_image3_1.jpeg,Type3,127.2503866882,37.4155016740,6,20250428172932,5,,이터너티 린 케이크제작소,12751,41,610,FD,FD03,FD030100
경기도 여주시 금사면 장흥로 416,,31,A03,A0302,A03020700,2765434,28,20211102000339,http://tong.visitkorea.or.kr/cms/resource/15/2767015_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/15/2767015_image2_1.jpeg,Type3,127.4974732718,37.3925254948,6,20250103113526,20,,이포 컨트리클럽,12602,41,670,LS,LS01,LS010400
경기도 여주시 금사면 금사로 40,,31,A02,A0205,A02050100,2998758,12,20230818151539,http://tong.visitkorea.or.kr/cms/resource/22/3539722_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/3539722_image3_1.jpg,Type1,127.5361972019,37.4043637211,6,20250922175814,20,,이포보,12601,41,670,VE,VE01,VE010300
경기도 여주시 대신면 여양로 1935-177,,31,A03,A0302,A03021700,2730852,28,20210804221436,http://tong.visitkorea.or.kr/cms/resource/76/2731076_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2731076_image3_1.jpg,Type3,127.5489771377,37.3856661194,6,20250107152334,20,,이포보오토캠핑장 양촌지구,12610,41,670,AC,AC05,AC050200
경기도 여주시 대신면 여양로 1935-69,,31,A03,A0302,A03021700,2730848,28,20210804221038,http://tong.visitkorea.or.kr/cms/resource/98/2731098_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2731098_image3_1.jpg,Type3,127.5483019696,37.3936374068,6,20250107152410,20,,이포보웰빙캠핑장 담낭지구,12608,41,670,AC,AC05,AC050100
경기도 여주시 대신면 여양로 2001,,31,A02,A0205,A02050600,3018228,12,20231005163648,http://tong.visitkorea.or.kr/cms/resource/22/3002822_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/22/3002822_image3_1.JPG,Type3,127.5437603755,37.4054304027,6,20250630110540,20,,이포보전망대,12608,41,670,VE,VE01,VE010200
경기도 고양시 일산동구 장대길 229-30 (장항동),,31,A02,A0203,A02030100,2782653,12,20211129195107,,,,126.7540642868,37.6450022197,6,20250626142812,2,,이한농원,10398,41,285,EX,EX03,EX030100
경기도 양평군 강하면 강남로 370-10,,31,A02,A0206,A02060500,2948028,14,20230207170455,http://tong.visitkorea.or.kr/cms/resource/68/2948068_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2948068_image3_1.jpg,Type3,127.4256821682,37.5028252925,6,20251028143722,19,,이함캠퍼스,12575,41,830,VE,VE07,VE070600
경기도 양평군 서종면 화서1로 239,,,,,,231915,12,20071012090000,https://tong.visitkorea.or.kr/cms/resource/52/4002452_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/52/4002452_image3_1.jpg,Type1,127.426864520092,37.6397989669906,6,20260121111821,,,이항로선생 생가,12500,41,830,HS,HS01,HS010500
경기도 포천시 가산면 금현리,1082-11,31,A02,A0201,A02010700,231914,12,20071005090000,http://tong.visitkorea.or.kr/cms/resource/71/3024471_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/3024471_image3_1.jpg,Type3,127.1848168484,37.8310549751,6,20250805102725,29,,이항복선생묘,11167,41,650,HS,HS01,HS010800
경기도 안성시 서운면 청룡길 109-11,,31,A02,A0201,A02010400,128547,12,20050527090000,http://tong.visitkorea.or.kr/cms/resource/07/3404707_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/3404707_image3_1.jpg,Type3,127.2870280864,36.9117049963,6,20250325160451,16,,이해룡고가,17609,41,550,HS,HS01,HS010400
경기도 화성시 노작로 226-7 (석우동),,31,A05,A0502,A05020200,2865594,39,20221012095601,http://tong.visitkorea.or.kr/cms/resource/78/2865578_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2865578_image3_1.jpg,Type3,127.0776915570,37.2071949137,6,20250825110239,31,,이화옥 스테이크,18460,41,590,FD,FD02,FD020300
경기도 수원시 팔달구 효원로235번길 46-14 (인계동),,31,A05,A0502,A05020100,2868632,39,20221017171633,http://tong.visitkorea.or.kr/cms/resource/19/2868619_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2868619_image3_1.jpg,Type3,127.0290304761,37.2646012892,6,20250527124139,13,,이화정,16490,41,115,FD,FD01,FD010100
경기도 화성시 우정읍 매화길 2,,31,A05,A0502,A05020100,2629644,39,20191023230110,http://tong.visitkorea.or.kr/cms/resource/85/2629785_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2629785_image3_1.jpg,Type3,126.7953415603,37.0273190411,6,20250822112604,31,,이화횟집,18573,41,590,FD,FD01,FD010100
경기도 수원시 팔달구 동수원로 335,,31,A02,A0202,A02020700,126618,12,20031110090000,http://tong.visitkorea.or.kr/cms/resource/79/3400879_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/79/3400879_image3_1.JPG,Type3,127.0359939011,37.2586104401,6,20251224103337,13,,인계예술공원,16491,41,115,VE,VE03,VE030500
경기도 용인시 처인구 양지면 한터로 477,,31,A05,A0502,A05020900,2841317,39,20220823102306,http://tong.visitkorea.or.kr/cms/resource/09/2841309_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/2841309_image3_1.jpg,Type3,127.2574681231,37.2637360440,6,20250718090000,23,,인더밸리,17039,41,461,FD,FD05,FD050100
경기도 안양시 동안구 관악대로 463 숲속의포도원,,31,A05,A0502,A05020100,2864570,39,20221006153817,http://tong.visitkorea.or.kr/cms/resource/64/2864564_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2864564_image3_1.jpg,Type3,126.9737787913,37.4047257279,6,20250619112610,17,,인덕원 포도원 갈비,13929,41,173,FD,FD01,FD010100
경기도 광명시 하안로287번길 8 (하안동),,,,,,3306663,38,20240202162640,https://tong.visitkorea.or.kr/cms/resource/28/4017928_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/28/4017928_image3_1.jpg,Type3,126.879893649794,37.4612162665461,6,20260316105417,,,인디고 뱅크 키즈 뉴코아팩토리아울렛 광명점,14305,41,210,SH,SH04,SH040300
경기도 안양시 동안구 동안로 119 (호계동),6층,,,,,3306333,38,20240202151651,https://tong.visitkorea.or.kr/cms/resource/73/4021673_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/73/4021673_image3_1.jpg,Type3,126.951223253535,37.3892103451392,6,20260318101005,,,인디안 뉴코아아울렛 평촌점,14073,41,173,SH,SH04,SH040300
경기도 이천시 이섭대천로941번길 49-44 (율현동),,31,A03,A0302,A03021700,2991142,28,20230621142059,http://tong.visitkorea.or.kr/cms/resource/26/2991126_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2991126_image3_1.jpg,Type3,127.4402269009,37.2524045511,6,20250723092036,26,,인디어라운드,17391,41,500,AC,AC05,AC050400
경기도 구리시 갈매중앙로 81-8 (갈매동),,31,B02,B0201,B02010100,2917267,32,20221124102659,http://tong.visitkorea.or.kr/cms/resource/97/2916597_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2916597_image3_1.jpg,Type3,127.1166982221,37.6323324208,6,20250430112259,6,,인디프레젠트호텔,11901,41,310,AC,AC01,AC010100
경기도 이천시 신둔면 서이천로 903,,31,A05,A0502,A05020100,2846874,39,20220831140827,http://tong.visitkorea.or.kr/cms/resource/69/2846869_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2846869_image3_1.jpg,Type3,127.4017929570,37.2984818580,6,20250724100233,26,,인생고기집 정육식당,17307,41,500,FD,FD01,FD010100
경기도 김포시 김포한강9로12번길 7-15 (구래동),,31,A05,A0502,A05020100,2845624,39,20220830104243,http://tong.visitkorea.or.kr/cms/resource/14/2845614_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2845614_image2_1.jpg,Type3,126.6270205162,37.6388923426,6,20250508161701,8,,인생화로,10070,41,570,FD,FD01,FD010100
경기도 안성시 서운면 인처동길 24-11,,31,A02,A0203,A02030100,2511693,12,20171018201822,http://tong.visitkorea.or.kr/cms/resource/60/3382960_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/3382960_image3_1.jpg,Type3,127.2696620763,36.9444481347,6,20250626104438,16,,인처골마을,17607,41,550,EX,EX03,EX030100
경기도 화성시 동탄역로 124 (오산동),,31,A05,A0502,A05020100,2751540,39,20210930011100,http://tong.visitkorea.or.kr/cms/resource/75/2751675_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2751675_image2_1.jpg,Type3,127.0965984442,37.1976213597,6,20250826151926,31,,인천생갈비,18478,41,590,FD,FD01,FD010100
경기도 포천시 신북면 신평로222번길 12-49,,,,,,848248,12,20091030182735,https://tong.visitkorea.or.kr/cms/resource/55/3519755_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/55/3519755_image3_1.jpg,Type1,127.216507,37.942734,6,20260317101259,,,인평대군묘및신도비,11138,41,650,HS,HS01,HS010800
경기도 포천시 신북면 신평로222번길 12-48,,31,A02,A0205,A02050200,848256,12,20091030182907,http://tong.visitkorea.or.kr/cms/resource/04/3519904_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/3519904_image3_1.jpg,Type1,127.2161163232,37.9419398436,6,20250811161843,29,,인평대군치제문비,11138,41,650,HS,HS02,HS020100
경기도 용인시 수지구 이종무로 146 (고기동),,31,A05,A0502,A05020900,3356296,39,20240829153848,http://tong.visitkorea.or.kr/cms/resource/00/3426400_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/3426400_image3_1.jpg,Type1,127.0415238895,37.3600404551,6,20241127131222,23,,인플럭스,16800,41,465,FD,FD05,FD050100
경기도 남양주시 조안면 다산로 351,,31,A05,A0502,A05020900,2863093,39,20221004143122,http://tong.visitkorea.or.kr/cms/resource/64/3529664_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/3529664_image3_1.jpg,Type3,127.2830999039,37.5296584724,6,20251023143000,9,,인플럭스 남양주,12283,41,360,FD,FD05,FD050100
