addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3
경기도 남양주시 경강로 890 온누리장작구이,,31.0,A05,A0502,A05020100,2830403,39,20220729141500,http://tong.visitkorea.or.kr/cms/resource/37/3568837_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/3568837_image3_1.jpg,Type3,127.2358450394,37.5585792575,6.0,20251118175252,9.0,,온누리장작구이 팔당본점,12277,41,360.0,FD,FD01,FD010100
경기도 남양주시 와부읍 경강로 890,,31.0,A05,A0502,A05020100,2860429,39,20220927100737,http://tong.visitkorea.or.kr/cms/resource/15/2860415_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/15/2860415_image3_1.JPG,Type3,127.2358450394,37.5585792575,6.0,20250513095714,9.0,,온누리쭈꾸미 팔당본점,12277,41,360.0,FD,FD01,FD010100
경기도 남양주시 퇴계원읍 별내2로 203-11,,31.0,A05,A0502,A05020900,2766521,39,20211102202236,http://tong.visitkorea.or.kr/cms/resource/27/2765527_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2765527_image3_1.jpg,Type3,127.1375764412,37.6474921465,6.0,20250513174036,9.0,,온사이드카페,12121,41,360.0,FD,FD05,FD050100
경기도 남양주시 다산중앙로 132 (다산동),,,,,,3305697,38,20240411170308,https://tong.visitkorea.or.kr/cms/resource/53/4027553_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/53/4027553_image3_1.png,Type3,127.15331636875,37.6255542396617,6.0,20260319094959,,,올리브영 남양주다산중앙점,12285,41,360.0,SH,SH04,SH040300
경기도 남양주시 와부읍 덕소로97번길 3,,,,,,3307666,38,20240411170437,https://tong.visitkorea.or.kr/cms/resource/65/4027565_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/65/4027565_image3_1.png,Type3,127.212630253541,37.5860038392964,6.0,20260330091611,,,올리브영 남양주덕소점,12209,41,360.0,SH,SH04,SH040300
경기도 남양주시 도농로 29 (다산동),,,,,,3306588,38,20240411170607,https://tong.visitkorea.or.kr/cms/resource/59/4027559_image2_1.PNG,https://tong.visitkorea.or.kr/cms/resource/59/4027559_image3_1.PNG,Type3,127.156810748408,37.6084261125277,6.0,20260317101259,,,올리브영 남양주도농점,12255,41,360.0,SH,SH04,SH040300
경기도 남양주시 화도읍 맷돌로91번길 4-18,,,,,,4008131,38,20260129012828,https://tong.visitkorea.or.kr/cms/resource/76/4027576_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/76/4027576_image3_1.png,Type3,127.301516476818,37.6581131618525,,20260305183407,,,올리브영 남양주마석점,12165,41,360.0,SH,SH04,SH040300
"경기도 남양주시 별내중앙로 84 (별내동, 동익미라벨)",동익미라벨 39단지,,,,,3305347,38,20240411170738,https://tong.visitkorea.or.kr/cms/resource/62/4027562_image2_1.PNG,https://tong.visitkorea.or.kr/cms/resource/62/4027562_image3_1.PNG,Type3,127.12062693585,37.6502017669399,6.0,20260330091611,,,올리브영 남양주별내점,12111,41,360.0,SH,SH04,SH040300
경기도 남양주시 오남읍 진건오남로 593,1층,,,,,4008126,38,20260129011935,https://tong.visitkorea.or.kr/cms/resource/63/4027563_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/63/4027563_image3_1.png,Type3,127.210916229863,37.6863683919615,,20260305174954,,,올리브영 남양주오남점,12049,41,360.0,SH,SH04,SH040300
경기도 남양주시 진접읍 장현로 77,,,,,,3305940,38,20240411170909,https://tong.visitkorea.or.kr/cms/resource/68/4027568_image2_1.PNG,https://tong.visitkorea.or.kr/cms/resource/68/4027568_image3_1.PNG,Type3,127.180891133907,37.7176159370173,6.0,20260330091611,,,올리브영 남양주장현점,12014,41,360.0,SH,SH04,SH040300
경기도 남양주시 진접읍 금강로 1475,1층,,,,,4008127,38,20260129012217,https://tong.visitkorea.or.kr/cms/resource/67/4027567_image2_1.PNG,https://tong.visitkorea.or.kr/cms/resource/67/4027567_image3_1.PNG,Type3,127.189861841915,37.7227804341153,,20260305175417,,,올리브영 남양주진접점,12008,41,360.0,SH,SH04,SH040300
경기도 남양주시 별내면 청학로중앙길 9,,,,,,3307583,38,20240411171041,https://tong.visitkorea.or.kr/cms/resource/61/4027561_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/61/4027561_image3_1.png,Type3,127.118396973995,37.708694898309,6.0,20260317101259,,,올리브영 남양주청학점,12084,41,360.0,SH,SH04,SH040300
경기도 남양주시 경춘로 1309 (평내동),,,,,,3306252,38,20240411171214,https://tong.visitkorea.or.kr/cms/resource/51/4027551_image2_1.PNG,https://tong.visitkorea.or.kr/cms/resource/51/4027551_image3_1.PNG,Type3,127.237604569198,37.6506558363415,6.0,20260317101259,,,올리브영 남양주평내점,12217,41,360.0,SH,SH04,SH040300
"경기도 남양주시 호평로 33 (호평동, 호평 두산위브파크)",두산위브파크 1층,,,,,4008129,38,20260129012551,https://tong.visitkorea.or.kr/cms/resource/71/4027571_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/71/4027571_image3_1.png,Type3,127.242953669856,37.6563451750744,,20260305180304,,,올리브영 남양주호평점,12149,41,360.0,SH,SH04,SH040300
경기도 남양주시 화도읍 경춘로 1637,,,,,,3306384,38,20240411171348,https://tong.visitkorea.or.kr/cms/resource/74/4027574_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/74/4027574_image3_1.jpg,Type3,127.273023456165,37.6543251867173,6.0,20260317101259,,,올리브영 남양주화도점,12169,41,360.0,SH,SH04,SH040300
경기도 남양주시 다산지금로 129 (다산동),,,,,,3305307,38,20240411171835,https://tong.visitkorea.or.kr/cms/resource/56/4027556_image2_1.PNG,https://tong.visitkorea.or.kr/cms/resource/56/4027556_image3_1.PNG,Type3,127.174422738077,37.6014178309668,6.0,20260317101259,,,올리브영 다산지금점,12284,41,360.0,SH,SH04,SH040300
경기도 남양주시 별내5로5번길 15 (별내동),,,,,,3307700,38,20240411182533,https://tong.visitkorea.or.kr/cms/resource/60/4027560_image2_1.PNG,https://tong.visitkorea.or.kr/cms/resource/60/4027560_image3_1.PNG,Type3,127.112441916328,37.6504112219489,6.0,20260317101259,,,올리브영 별내미리내마을점,12102,41,360.0,SH,SH04,SH040300
경기도 남양주시 덕송2로 62 (별내동),,,,,,4008125,38,20260129011234,https://tong.visitkorea.or.kr/cms/resource/57/4027557_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/57/4027557_image3_1.png,Type3,127.117225276267,37.6679338052348,,20260305174552,,,올리브영 별내별가람역점,12097,41,360.0,SH,SH04,SH040300
경기도 남양주시 진접읍 해밀예당1로 232,B1층,,,,,4008128,38,20260129012455,https://tong.visitkorea.or.kr/cms/resource/69/4027569_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/69/4027569_image3_1.png,Type3,127.203931486971,37.7205497378814,,20260305175841,,,올리브영 진접역점,12060,41,360.0,SH,SH04,SH040300
경기도 남양주시 다산순환로 50 (다산동),3층,,,,,3305822,38,20240411181841,https://tong.visitkorea.or.kr/cms/resource/52/4027552_image2_1.PNG,https://tong.visitkorea.or.kr/cms/resource/52/4027552_image3_1.PNG,Type3,127.152429100255,37.616257926116,6.0,20260317101259,,,올리브영 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 조안면 북한강로 856-37,,31.0,A02,A0206,A02060100,130876,14,20061116090000,http://tong.visitkorea.or.kr/cms/resource/20/3537220_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/3537220_image3_1.jpg,Type3,127.3381514541,37.5915967289,6.0,20250915164252,9.0,,왈츠와 닥터만 커피박물관,12278,41,360.0,VE,VE07,VE070100
경기도 남양주시 가운로 135-7 (다산동),,31.0,A05,A0502,A05020100,2864081,39,20221006094140,http://tong.visitkorea.or.kr/cms/resource/77/2864077_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/77/2864077_image3_1.jpeg,Type3,127.1652253831,37.5964458017,6.0,20250626153252,9.0,,왕릉순두부보쌈,12265,41,360.0,FD,FD01,FD010100
경기도 남양주시 고산로 180-1 (삼패동),,31.0,A05,A0502,A05020100,2876634,39,20221026170704,http://tong.visitkorea.or.kr/cms/resource/14/2876614_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2876614_image3_1.jpg,Type3,127.1863540759,37.5943130992,6.0,20250513134149,9.0,,우렁찬한우명품,12245,41,360.0,FD,FD01,FD010100
경기도 남양주시 진접읍 금강로 1095,,31.0,A02,A0206,A02060100,130710,14,20060103090000,http://tong.visitkorea.or.kr/cms/resource/30/3077130_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/3077130_image3_1.jpg,Type3,127.1612339466,37.6980366969,6.0,20250512150120,9.0,,우석헌자연사박물관,12074,41,360.0,VE,VE07,VE070100
경기도 남양주시 진접읍 장현천로 11,,31.0,A05,A0502,A05020100,2766563,39,20211102220849,http://tong.visitkorea.or.kr/cms/resource/26/2765426_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2765426_image2_1.jpg,Type3,127.1844257047,37.7179292489,6.0,20250514091902,9.0,,우정한우명가,12013,41,360.0,FD,FD01,FD010100
경기도 남양주시 조안면 북한강로433번길 186,,31.0,A01,A0101,A01010400,125458,12,20031124090000,http://tong.visitkorea.or.kr/cms/resource/21/3077121_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/3077121_image3_1.jpg,Type3,127.3017415319,37.5687820481,6.0,20250512143311,9.0,,운길산,12280,41,360.0,,NA01,NA010100
경기도 남양주시 불암산로 45-1 (별내동),,31.0,A05,A0502,A05020100,2865555,39,20221012093636,http://tong.visitkorea.or.kr/cms/resource/48/2865548_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/48/2865548_image3_1.JPG,Type3,127.106831995,37.6484164835,6.0,20250513125402,9.0,,원조태릉갈비,12100,41,360.0,FD,FD01,FD010100
경기도 남양주시 화도읍 경춘로 2238,,31.0,A05,A0502,A05020900,2766517,39,20211102202000,http://tong.visitkorea.or.kr/cms/resource/15/2765415_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2765415_image2_1.jpg,Type3,127.3362386651,37.6558142348,6.0,20250107132110,9.0,,월산리커피,12190,41,360.0,FD,FD05,FD050100
경기도 남양주시 수동면 비룡로 981-2,,31.0,B02,B0201,B02011600,3532770,32,20250908144720,,,,127.3132083672,37.7194453066,6.0,20251023143000,9.0,,월하고택,12029,41,360.0,AC,AC03,AC030200
경기도 남양주시 화도읍 북한강로 1630-18,,31.0,A03,A0303,A03030100,2714535,28,20210426222524,http://tong.visitkorea.or.kr/cms/resource/79/2604179_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2604179_image3_1.jpg,Type3,127.3699051351,37.652740207,6.0,20250512151011,9.0,,웨이브서프,12193,41,360.0,LS,LS02,LS020100
경기도 남양주시 다산순환로 50 (다산동),2층,,,,,4012023,38,20260205113246,https://tong.visitkorea.or.kr/cms/resource/27/4042727_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/27/4042727_image3_1.JPG,Type3,127.152429100255,37.616257926116,,20260327092150,,,윌슨 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 화도읍 경춘로 1637,,,,,,3305806,38,20240202175620,https://tong.visitkorea.or.kr/cms/resource/24/4045524_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/24/4045524_image3_1.jpg,Type3,127.273023456165,37.6543251867173,6.0,20260327092150,,,유니클로 남양주화도점,12169,41,360.0,SH,SH04,SH040300
경기도 남양주시 별내5로5번길 4-12 (별내동),,31.0,A05,A0502,A05020100,2864442,39,20221006142706,http://tong.visitkorea.or.kr/cms/resource/30/2864430_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/30/2864430_image3_1.JPG,Type3,127.1141840516,37.6502136289,6.0,20250513112113,9.0,,육마루 별내점,12102,41,360.0,FD,FD01,FD010100
경기도 남양주시 수동면 축령산로 212-5,,31.0,A05,A0502,A05020100,135875,39,20070808090000,http://tong.visitkorea.or.kr/cms/resource/44/3106144_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/44/3106144_image3_1.JPG,Type3,127.3058443689,37.7464142577,6.0,20250509134407,9.0,,은행나무가든,12025,41,360.0,FD,FD01,FD010100
경기도 남양주시 조안면 송송골길 42,,31.0,A05,A0502,A05020100,2870331,39,20221019134507,http://tong.visitkorea.or.kr/cms/resource/24/2870324_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2870324_image3_1.jpg,Type3,127.3179067151,37.5692545088,6.0,20250513133224,9.0,,이가네자연밥상,12280,41,360.0,FD,FD01,FD010100
경기도 남양주시 덕송3로 45-71 (별내동),,31.0,A05,A0502,A05020900,2839589,39,20220819103709,http://tong.visitkorea.or.kr/cms/resource/86/2839586_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2839586_image3_1.jpg,Type3,127.1107227326,37.6684808866,6.0,20250512173648,9.0,,이구동성로스터리카페,12091,41,360.0,FD,FD05,FD050100
"경기도 남양주시 도농로 24 (다산동, 부영애시앙)",부영애시앙,,,,,2912478,38,20221101154325,https://tong.visitkorea.or.kr/cms/resource/76/4019876_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/76/4019876_image3_1.jpg,Type3,127.157753794985,37.6082044738715,6.0,20260330091611,,,이마트 다산점,12256,41,360.0,SH,SH04,SH040300
경기도 남양주시 순화궁로 167 (별내동),,,,,,2907736,38,20221101154130,https://tong.visitkorea.or.kr/cms/resource/15/4019915_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/15/4019915_image3_1.jpg,Type3,127.125967996663,37.6428100149332,6.0,20260316105417,,,이마트 별내점,12113,41,360.0,SH,SH04,SH040300
경기도 남양주시 진접읍 금강로유연들1길 154,,,,,,2930938,38,20221101154756,https://tong.visitkorea.or.kr/cms/resource/86/4020386_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/86/4020386_image3_1.jpg,Type3,127.182031057054,37.7088311438273,6.0,20260316105417,,,이마트 진접점,12073,41,360.0,SH,SH04,SH040300
경기도 남양주시 경춘로 946 (금곡동),,31.0,A02,A0202,A02020700,3012121,12,20230919102249,http://tong.visitkorea.or.kr/cms/resource/07/3002207_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/07/3002207_image3_1.JPG,Type3,127.2066788984,37.6328784311,6.0,20250806103117,9.0,,이석영광장,12238,41,360.0,VE,VE03,VE030500
경기도 남양주시 조안면 다산로 351,,31.0,A05,A0502,A05020900,2863093,39,20221004143122,http://tong.visitkorea.or.kr/cms/resource/64/3529664_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/3529664_image3_1.jpg,Type3,127.2830999039,37.5296584724,6.0,20251023143000,9.0,,인플럭스 남양주,12283,41,360.0,FD,FD05,FD050100
경기도 남양주시 와부읍 경강로926번길 8-21,,31.0,A05,A0502,A05020100,2841462,39,20220823111835,http://tong.visitkorea.or.kr/cms/resource/54/2841454_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2841454_image3_1.jpg,Type3,127.2362478321,37.5567850286,6.0,20250512174734,9.0,,일심본가콩요리,12277,41,360.0,FD,FD01,FD010100
경기도 남양주시 북한강로 1362-70 일피노카페,,,,,,2830308,39,20220729114108,,,,127.355332773276,37.6337622718744,6.0,20260225111520,,,일피노,12193,41,360.0,FD,FD05,FD050100
경기도 남양주시 화도읍 묵현로 105-1,,31.0,A05,A0502,A05020100,2876571,39,20221026164816,http://tong.visitkorea.or.kr/cms/resource/62/2876562_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2876562_image3_1.jpg,Type3,127.2921535205,37.6651567893,6.0,20250513133803,9.0,,일호갈비탕,12158,41,360.0,FD,FD01,FD010100
경기도 남양주시 불암산로 113 (별내동),,31.0,A05,A0502,A05020100,2864449,39,20221006143133,http://tong.visitkorea.or.kr/cms/resource/43/2864443_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/43/2864443_image3_1.JPG,Type3,127.104920915,37.6534130899,6.0,20250513112403,9.0,,장수 누룽지 백숙,12100,41,360.0,FD,FD01,FD010100
경기도 남양주시 순화궁로 492-6 (별내동),,31.0,A05,A0502,A05020100,2766583,39,20211102221448,http://tong.visitkorea.or.kr/cms/resource/19/2765419_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2765419_image3_1.jpg,Type3,127.1185886493,37.6696447828,6.0,20250514100315,9.0,,장어의꿈,12091,41,360.0,FD,FD01,FD010100
경기도 남양주시 진접읍 금강로 1586,,31.0,A05,A0502,A05020100,2829156,39,20220725162913,http://tong.visitkorea.or.kr/cms/resource/55/2829155_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2829155_image3_1.jpg,Type3,127.1948576847,37.73189448,6.0,20250512160510,9.0,,장우가든,12003,41,360.0,FD,FD01,FD010100
경기도 남양주시 다산중앙로123번길 9 (다산동),,31.0,B02,B0201,B02010100,3085197,32,20230921121149,http://tong.visitkorea.or.kr/cms/resource/75/3085175_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/75/3085175_image3_1.JPG,Type3,127.1524813185,37.6237562868,6.0,20250514093410,9.0,,저스트스위트호텔 다산로데오점,12248,41,360.0,AC,AC01,AC010100
경기도 남양주시 고산로 54 (수석동),,31.0,A05,A0502,A05020100,2862658,39,20221004100030,http://tong.visitkorea.or.kr/cms/resource/47/2862647_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/47/2862647_image3_1.JPG,Type3,127.1722220281,37.5943572825,6.0,20250513102316,9.0,,전주곰탕고산로54,12268,41,360.0,FD,FD01,FD010100
경기도 남양주시 별내중앙로 24 (별내동),,,,,,2925565,38,20221031184058,https://tong.visitkorea.or.kr/cms/resource/12/4045812_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/12/4045812_image3_1.png,Type3,127.126224455286,37.645449802714,6.0,20260326092041,,,정관장 별내신도시점,12113,41,360.0,SH,SH04,SH040300
경기도 남양주시 다산중앙로82번안길 138 (다산동),,,,,,2788928,14,20211208185700,https://tong.visitkorea.or.kr/cms/resource/27/3507827_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/27/3507827_image3_1.jpg,Type1,127.16735708627763,37.61215764984344,6.0,20260319162245,,,정약용도서관,12249,41,360.0,VE,VE09,VE090300
경기도 남양주시 조안면 다산로747번길 11,(조안면),31.0,A02,A0201,A02010700,125560,12,20020510090000,http://tong.visitkorea.or.kr/cms/resource/12/3508212_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/3508212_image3_1.jpg,Type1,127.2990766137,37.5162492067,6.0,20250717105741,9.0,,정약용선생묘,12283,41,360.0,HS,HS01,HS010800
경기도 남양주시 조안면 다산로747번길 11,,31.0,A02,A0201,A02010700,126806,12,20031014090000,http://tong.visitkorea.or.kr/cms/resource/86/3507886_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/3507886_image3_1.jpg,Type1,127.2992793643,37.5165547311,6.0,20250729161842,9.0,,정약용유적지(남양주),12283,41,360.0,HS,HS01,HS011200
경기도 남양주시 다산순환로 50 (다산동),1층,,,,,4025337,38,20260226231716,https://tong.visitkorea.or.kr/cms/resource/52/4042752_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/52/4042752_image3_1.JPG,Type3,127.152429100255,37.616257926116,,20260327092150,,,제이에스티나 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 별내5로5번길 12-18 (별내동),,31.0,A05,A0502,A05020100,2864455,39,20221006143634,http://tong.visitkorea.or.kr/cms/resource/51/2864451_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/51/2864451_image3_1.JPG,Type3,127.1135479731,37.6510912931,6.0,20250513112734,9.0,,제주애육당 별내본점,12102,41,360.0,FD,FD01,FD010100
경기도 남양주시 조안면 진중리,146,,,,,3017978,12,20231005120410,https://tong.visitkorea.or.kr/cms/resource/82/4059782_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/82/4059782_image3_1.JPG,Type3,127.3117,37.5571,6.0,20260422165520,,,조안면체육공원,12281,41,360.0,VE,VE03,VE030100
경기도 남양주시 홍유릉로248번길 64-181 (금곡동),,31.0,A02,A0203,A02030400,3508744,12,20250717145914,,,,127.20937877,37.628795621,6.0,20250901143816,9.0,,주식회사더정원의뜰,12238,41,360.0,EX,EX07,EX070200
경기도 남양주시 조안면 북한강로 547,,31.0,A05,A0502,A05020100,2857667,39,20220921160543,http://tong.visitkorea.or.kr/cms/resource/51/2857651_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/51/2857651_image3_1.JPG,Type3,127.3220674796,37.5681574905,6.0,20250513093447,9.0,,죽여주는 동치미국수,12280,41,360.0,FD,FD01,FD010100
경기도 남양주시 수동면 비룡로 1626,,31.0,A05,A0502,A05020700,135451,39,20061214090000,http://tong.visitkorea.or.kr/cms/resource/70/3106170_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/70/3106170_image3_1.JPG,Type3,127.2760578908,37.7569097147,6.0,20250509131738,9.0,,징기즈칸 옛고향,12024,41,360.0,FD,FD02,FD020400
경기도 남양주시 두물로 19 (별내동),,31.0,A05,A0502,A05020100,2864476,39,20221006144038,http://tong.visitkorea.or.kr/cms/resource/56/2864456_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/56/2864456_image3_1.JPG,Type3,127.126632755,37.65587153,6.0,20250513113122,9.0,,차림,12105,41,360.0,FD,FD01,FD010100
경기도 남양주시 화도읍 묵현로 105-37,,,,,,125453,12,20030719090000,https://tong.visitkorea.or.kr/cms/resource/30/3500330_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/30/3500330_image3_1.jpg,Type3,127.29052590008044,37.66630534415108,6.0,20260313163457,,,천마산 시립공원,12158,41,360.0,,NA04,NA040300
경기도 남양주시 화도읍 경춘로 1793,,31.0,A05,A0502,A05020100,2876540,39,20221026163734,http://tong.visitkorea.or.kr/cms/resource/26/2876526_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2876526_image3_1.jpg,Type3,127.2891901536,37.6563910875,6.0,20250626154743,9.0,,천마산강장어,12171,41,360.0,FD,FD01,FD010100
경기도 남양주시 불암산로 145 (별내동),,31.0,A02,A0201,A02010800,482079,12,20080222221043,http://tong.visitkorea.or.kr/cms/resource/46/3077146_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/3077146_image3_1.jpg,Type3,127.0955994567,37.6564403473,6.0,20250512151131,9.0,,천보사(경기),12100,41,360.0,HS,HS03,HS030100
경기도 남양주시 진접읍 장현천로76번길 4,,31.0,A05,A0502,A05020100,2830078,39,20220728162651,http://tong.visitkorea.or.kr/cms/resource/61/2830061_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2830061_image3_1.jpg,Type3,127.1812952921,37.7228786159,6.0,20250626145058,9.0,,천하장사,12006,41,360.0,FD,FD01,FD010100
경기도 남양주시 별내면 청학리,543-4,31.0,A02,A0202,A02020200,2722891,12,20210623202429,http://tong.visitkorea.or.kr/cms/resource/59/2765559_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2765559_image3_1.jpg,Type3,127.1053139028,37.7030434352,6.0,20250702100417,9.0,,청학밸리리조트,12089,41,360.0,VE,VE05,VE050200
경기도 남양주시 진접읍 내각2로11번길 76,,,,,,3085394,28,20230920182101,https://tong.visitkorea.or.kr/cms/resource/87/3085387_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/87/3085387_image3_1.JPG,Type3,127.15450619341368,37.7032249101482,6.0,20260430100856,,,청학승마클럽,12074,41,360.0,LS,LS01,LS010700
경기도 남양주시 강변북로632번길 6-45,,,,,,799603,39,20090908201745,https://tong.visitkorea.or.kr/cms/resource/15/1788215_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/15/1788215_image3_1.jpg,Type3,127.171546520918,37.5855453348476,6.0,20260225110242,,,초대,12268,41,360.0,FD,FD01,FD010100
경기도 남양주시 조안면 북한강로383번길 59-11,,,,,,3017985,12,20231005121318,https://tong.visitkorea.or.kr/cms/resource/79/3012279_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/79/3012279_image3_1.jpg,Type3,127.30906042882528,37.55901963274641,6.0,20260424091626,,,초록향기,12281,41,360.0,EX,EX03,EX030300
경기도 남양주시 수동면 축령산로 299,,31.0,A01,A0101,A01010400,125459,12,20030429090000,http://tong.visitkorea.or.kr/cms/resource/15/3077115_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3077115_image3_1.jpg,Type3,127.3091660984,37.7529607789,6.0,20251215162835,9.0,,축령산,12025,41,360.0,,NA01,NA010100
경기도 남양주시 수동면 축령산로 299,,31.0,A01,A0101,A01010600,127818,12,20030701090000,http://tong.visitkorea.or.kr/cms/resource/83/3077083_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/3077083_image3_1.jpg,Type3,127.3091660984,37.7529607789,6.0,20250729104256,9.0,,축령산자연휴양림,12025,41,360.0,,NA04,NA040600
경기도 남양주시 별내면 순화궁로 865-9,,31.0,A05,A0502,A05020900,2830326,39,20220729120419,http://tong.visitkorea.or.kr/cms/resource/24/2830324_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2830324_image3_1.jpg,Type3,127.1029086387,37.7005325728,6.0,20250512164502,9.0,,카페 라플렌,12089,41,360.0,FD,FD05,FD050100
경기도 남양주시 다산로 566-3,,31.0,A05,A0502,A05020900,2865602,39,20221012100048,http://tong.visitkorea.or.kr/cms/resource/87/2865587_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2865587_image3_1.jpg,Type3,127.296184991,37.523903822,6.0,20250117140655,9.0,,카페 바라보다,12283,41,360.0,FD,FD05,FD050100
경기도 남양주시 강변북로632번길 66 (수석동),,,,,,3013584,39,20230920175935,https://tong.visitkorea.or.kr/cms/resource/70/3013470_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/70/3013470_image3_1.JPG,Type3,127.17609249162795,37.587323341469634,6.0,20260514174443,,,카페 뷰66 미호점,12268,41,360.0,FD,FD05,FD050100
경기도 남양주시 화도읍 소래비로85번길 73-5,,31.0,A05,A0502,A05020900,3013507,39,20230920173610,http://tong.visitkorea.or.kr/cms/resource/55/3013455_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/55/3013455_image3_1.JPG,Type3,127.3153404371,37.6603355504,6.0,20250509162137,9.0,,카페 써라운드,12163,41,360.0,FD,FD05,FD050100
경기도 남양주시 와부읍 석실로260번길 13-58,,31.0,A05,A0502,A05020900,2766524,39,20211102202924,http://tong.visitkorea.or.kr/cms/resource/83/2765483_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2765483_image2_1.jpg,Type3,127.2213146893,37.5975772431,6.0,20250514091649,9.0,,카페101파크뷰,12204,41,360.0,FD,FD05,FD050100
경기도 남양주시 조안면 북한강로 914,,,,,,2828356,39,20220720113139,https://tong.visitkorea.or.kr/cms/resource/52/2828352_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/52/2828352_image3_1.jpg,Type3,127.339040879713,37.5975022833872,6.0,20260309095004,,,카페대너리스,12278,41,360.0,FD,FD05,FD050100
경기도 남양주시 조안면 북한강로433번길 37,,,,,,2765534,12,20211102004249,,,,127.309836550057,37.5605897946649,6.0,20260305095851,,,카페도자기마을,12281,41,360.0,VE,VE04,VE040200
